class,material_class,subclass,resource_name,diacls,owner,fips,county,state,"County Square Miles",scenario_name,scenario_price_offered,production,productionunit,production_energy_content,energy_content_unit,prod_density_dtpersqmi,harvest_costs,harvest_area,harv_area_unit,lipid_based,ash_percentage
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55011,"Buffalo County",Wisconsin,709.59,"mature-market medium",40,9.90,dt,171943200,BTU,0.01,20.45,2.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55011,"Buffalo County",Wisconsin,709.59,near-term,40,7.20,dt,125049600,BTU,0.01,20.45,2.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55013,"Burnett County",Wisconsin,880.22,Emerging,40,1047.00,dt,18184296000,BTU,1.19,20.45,236.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55013,"Burnett County",Wisconsin,880.22,"mature-market high",40,1047.00,dt,18184296000,BTU,1.19,20.45,236.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55013,"Burnett County",Wisconsin,880.22,"mature-market low",40,1047.00,dt,18184296000,BTU,1.19,20.45,236.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55013,"Burnett County",Wisconsin,880.22,"mature-market medium",40,1047.00,dt,18184296000,BTU,1.19,20.45,236.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55013,"Burnett County",Wisconsin,880.22,near-term,40,663.50,dt,11523668000,BTU,0.75,20.45,189.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55023,"Crawford County",Wisconsin,599.21,Emerging,40,51.00,dt,885768000,BTU,0.09,20.45,8.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55023,"Crawford County",Wisconsin,599.21,"mature-market high",40,51.00,dt,885768000,BTU,0.09,20.45,8.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55023,"Crawford County",Wisconsin,599.21,"mature-market low",40,51.00,dt,885768000,BTU,0.09,20.45,8.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55023,"Crawford County",Wisconsin,599.21,"mature-market medium",40,51.00,dt,885768000,BTU,0.09,20.45,8.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55023,"Crawford County",Wisconsin,599.21,near-term,40,31.20,dt,541881600,BTU,0.05,20.45,7.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55031,"Douglas County",Wisconsin,1332.11,Emerging,40,248.00,dt,4307264000,BTU,0.19,20.45,56.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55031,"Douglas County",Wisconsin,1332.11,"mature-market high",40,248.00,dt,4307264000,BTU,0.19,20.45,56.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55031,"Douglas County",Wisconsin,1332.11,"mature-market low",40,248.00,dt,4307264000,BTU,0.19,20.45,56.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55031,"Douglas County",Wisconsin,1332.11,"mature-market medium",40,248.00,dt,4307264000,BTU,0.19,20.45,56.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55031,"Douglas County",Wisconsin,1332.11,near-term,40,157.10,dt,2728512800,BTU,0.12,20.45,44.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55037,"Florence County",Wisconsin,497.43,Emerging,40,1834.90,dt,31868543200,BTU,3.69,20.45,339.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55037,"Florence County",Wisconsin,497.43,"mature-market high",40,1834.90,dt,31868543200,BTU,3.69,20.45,339.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55037,"Florence County",Wisconsin,497.43,"mature-market low",40,1834.90,dt,31868543200,BTU,3.69,20.45,339.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55037,"Florence County",Wisconsin,497.43,"mature-market medium",40,1834.90,dt,31868543200,BTU,3.69,20.45,339.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55037,"Florence County",Wisconsin,497.43,near-term,40,2253.60,dt,39140524800,BTU,4.53,20.45,544.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55041,"Forest County",Wisconsin,1046.52,Emerging,40,7313.40,dt,127019131200,BTU,6.99,20.45,1354.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55041,"Forest County",Wisconsin,1046.52,"mature-market high",40,7313.40,dt,127019131200,BTU,6.99,20.45,1354.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55041,"Forest County",Wisconsin,1046.52,"mature-market low",40,7313.40,dt,127019131200,BTU,6.99,20.45,1354.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55041,"Forest County",Wisconsin,1046.52,"mature-market medium",40,7313.40,dt,127019131200,BTU,6.99,20.45,1354.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55041,"Forest County",Wisconsin,1046.52,near-term,40,8982.60,dt,156009796800,BTU,8.58,20.45,2169.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55043,"Grant County",Wisconsin,1183.37,Emerging,40,200.20,dt,3477073600,BTU,0.17,20.45,32.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55043,"Grant County",Wisconsin,1183.37,"mature-market high",40,200.20,dt,3477073600,BTU,0.17,20.45,32.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55043,"Grant County",Wisconsin,1183.37,"mature-market low",40,200.20,dt,3477073600,BTU,0.17,20.45,32.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55043,"Grant County",Wisconsin,1183.37,"mature-market medium",40,200.20,dt,3477073600,BTU,0.17,20.45,32.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55043,"Grant County",Wisconsin,1183.37,near-term,40,122.30,dt,2124106400,BTU,0.10,20.45,29.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55053,"Jackson County",Wisconsin,1000.48,Emerging,40,24.80,dt,430726400,BTU,0.02,20.45,6.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55053,"Jackson County",Wisconsin,1000.48,"mature-market high",40,24.80,dt,430726400,BTU,0.02,20.45,6.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55053,"Jackson County",Wisconsin,1000.48,"mature-market low",40,24.80,dt,430726400,BTU,0.02,20.45,6.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55053,"Jackson County",Wisconsin,1000.48,"mature-market medium",40,24.80,dt,430726400,BTU,0.02,20.45,6.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55053,"Jackson County",Wisconsin,1000.48,near-term,40,17.90,dt,310887200,BTU,0.02,20.45,5.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55057,"Juneau County",Wisconsin,805.17,Emerging,40,4870.40,dt,84589107200,BTU,6.05,20.45,863.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55057,"Juneau County",Wisconsin,805.17,"mature-market high",40,4870.40,dt,84589107200,BTU,6.05,20.45,863.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55057,"Juneau County",Wisconsin,805.17,"mature-market low",40,4870.40,dt,84589107200,BTU,6.05,20.45,863.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55057,"Juneau County",Wisconsin,805.17,"mature-market medium",40,4870.40,dt,84589107200,BTU,6.05,20.45,863.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55063,"La Crosse County",Wisconsin,480.05,Emerging,40,19.80,dt,343886400,BTU,0.04,20.45,4.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55063,"La Crosse County",Wisconsin,480.05,"mature-market high",40,19.80,dt,343886400,BTU,0.04,20.45,4.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55063,"La Crosse County",Wisconsin,480.05,"mature-market low",40,19.80,dt,343886400,BTU,0.04,20.45,4.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55063,"La Crosse County",Wisconsin,480.05,"mature-market medium",40,19.80,dt,343886400,BTU,0.04,20.45,4.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55063,"La Crosse County",Wisconsin,480.05,near-term,40,14.30,dt,248362400,BTU,0.03,20.45,4.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55067,"Langlade County",Wisconsin,887.79,Emerging,40,937.00,dt,16273816000,BTU,1.06,20.45,173.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55067,"Langlade County",Wisconsin,887.79,"mature-market high",40,937.00,dt,16273816000,BTU,1.06,20.45,173.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55067,"Langlade County",Wisconsin,887.79,"mature-market low",40,937.00,dt,16273816000,BTU,1.06,20.45,173.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55067,"Langlade County",Wisconsin,887.79,"mature-market medium",40,937.00,dt,16273816000,BTU,1.06,20.45,173.50,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55067,"Langlade County",Wisconsin,887.79,near-term,40,1150.80,dt,19987094400,BTU,1.30,20.45,278.00,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55077,"Marquette County",Wisconsin,464.47,Emerging,40,39.90,dt,692983200,BTU,0.09,20.45,7.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55077,"Marquette County",Wisconsin,464.47,"mature-market high",40,39.90,dt,692983200,BTU,0.09,20.45,7.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55077,"Marquette County",Wisconsin,464.47,"mature-market low",40,39.90,dt,692983200,BTU,0.09,20.45,7.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55077,"Marquette County",Wisconsin,464.47,"mature-market medium",40,39.90,dt,692983200,BTU,0.09,20.45,7.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55081,"Monroe County",Wisconsin,908.08,Emerging,40,4514.40,dt,78406099200,BTU,4.97,20.45,1114.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55081,"Monroe County",Wisconsin,908.08,"mature-market high",40,4514.40,dt,78406099200,BTU,4.97,20.45,1114.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55081,"Monroe County",Wisconsin,908.08,"mature-market low",40,4514.40,dt,78406099200,BTU,4.97,20.45,1114.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55081,"Monroe County",Wisconsin,908.08,"mature-market medium",40,4514.40,dt,78406099200,BTU,4.97,20.45,1114.80,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55081,"Monroe County",Wisconsin,908.08,near-term,40,3264.10,dt,56690888800,BTU,3.59,20.45,974.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55083,"Oconto County",Wisconsin,1016.31,Emerging,40,2928.00,dt,50853504000,BTU,2.88,20.45,542.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55083,"Oconto County",Wisconsin,1016.31,"mature-market high",40,2928.00,dt,50853504000,BTU,2.88,20.45,542.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55083,"Oconto County",Wisconsin,1016.31,"mature-market low",40,2928.00,dt,50853504000,BTU,2.88,20.45,542.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55083,"Oconto County",Wisconsin,1016.31,"mature-market medium",40,2928.00,dt,50853504000,BTU,2.88,20.45,542.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55083,"Oconto County",Wisconsin,1016.31,near-term,40,3596.20,dt,62458801600,BTU,3.54,20.45,868.70,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55085,"Oneida County",Wisconsin,1236.57,Emerging,40,67.20,dt,1167129600,BTU,0.05,20.45,12.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55085,"Oneida County",Wisconsin,1236.57,"mature-market high",40,67.20,dt,1167129600,BTU,0.05,20.45,12.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55085,"Oneida County",Wisconsin,1236.57,"mature-market low",40,67.20,dt,1167129600,BTU,0.05,20.45,12.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55085,"Oneida County",Wisconsin,1236.57,"mature-market medium",40,67.20,dt,1167129600,BTU,0.05,20.45,12.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55085,"Oneida County",Wisconsin,1236.57,near-term,40,57.90,dt,1005607200,BTU,0.05,20.45,14.40,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55093,"Pierce County",Wisconsin,592.73,Emerging,40,49.60,dt,861452800,BTU,0.08,20.45,12.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55093,"Pierce County",Wisconsin,592.73,"mature-market high",40,49.60,dt,861452800,BTU,0.08,20.45,12.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55093,"Pierce County",Wisconsin,592.73,"mature-market low",40,49.60,dt,861452800,BTU,0.08,20.45,12.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55093,"Pierce County",Wisconsin,592.73,"mature-market medium",40,49.60,dt,861452800,BTU,0.08,20.45,12.30,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55093,"Pierce County",Wisconsin,592.73,near-term,40,35.90,dt,623511200,BTU,0.06,20.45,10.70,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55095,"Polk County",Wisconsin,956.41,Emerging,40,523.50,dt,9092148000,BTU,0.55,20.45,118.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55095,"Polk County",Wisconsin,956.41,"mature-market high",40,523.50,dt,9092148000,BTU,0.55,20.45,118.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55095,"Polk County",Wisconsin,956.41,"mature-market low",40,523.50,dt,9092148000,BTU,0.55,20.45,118.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55095,"Polk County",Wisconsin,956.41,"mature-market medium",40,523.50,dt,9092148000,BTU,0.55,20.45,118.10,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55095,"Polk County",Wisconsin,956.41,near-term,40,331.70,dt,5760965600,BTU,0.35,20.45,94.60,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55099,"Price County",Wisconsin,1278.04,Emerging,40,4902.10,dt,85139672800,BTU,3.84,20.45,897.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55099,"Price County",Wisconsin,1278.04,"mature-market high",40,4902.10,dt,85139672800,BTU,3.84,20.45,897.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55099,"Price County",Wisconsin,1278.04,"mature-market low",40,4902.10,dt,85139672800,BTU,3.84,20.45,897.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55099,"Price County",Wisconsin,1278.04,"mature-market medium",40,4902.10,dt,85139672800,BTU,3.84,20.45,897.20,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55099,"Price County",Wisconsin,1278.04,near-term,40,4229.20,dt,73452745600,BTU,3.31,20.45,1054.70,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55109,"St. Croix County",Wisconsin,735.19,Emerging,40,327.40,dt,5686283200,BTU,0.45,20.45,80.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55109,"St. Croix County",Wisconsin,735.19,"mature-market high",40,327.40,dt,5686283200,BTU,0.45,20.45,80.90,ac,No,0.95
forestland,wood,"Logging residues","Hardwood upland logging residues","Class 2",Public,55109,"St. Croix County",Wisconsin,735.19,"mature-market low",40,327.40,dt,5686283200,BTU,0.45,20.45,80.90,ac,No,0.95
